,DATE_TIME,PLANT_ID,SOURCE_KEY,AMBIENT_TEMPERATURE,MODULE_TEMPERATURE,IRRADIATION,time,AC_0,AC_1,AC_2,AC_3,AC_4,AC_5,AC_6,AC_7,AC_8,AC_9,AC_10,AC_11,AC_12,AC_13,AC_14,AC_15,AC_16,AC_17,AC_18,AC_19,AC_20,AC_21,DC_0,DC_1,DC_2,DC_3,DC_4,DC_5,DC_6,DC_7,DC_8,DC_9,DC_10,DC_11,DC_12,DC_13,DC_14,DC_15,DC_16,DC_17,DC_18,DC_19,DC_20,DC_21
16,2020-05-15 04:00:00,4135001,HmiyD2TTLFNqkNe,24.6789022,22.58994153333333,0.0,1589486400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,2020-05-15 04:15:00,4135001,HmiyD2TTLFNqkNe,24.3519308,21.78364253333333,0.0,1589487300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,2020-05-15 04:30:00,4135001,HmiyD2TTLFNqkNe,24.0626222,21.85252493333333,0.0,1589488200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,2020-05-15 04:45:00,4135001,HmiyD2TTLFNqkNe,24.013224200000003,22.306315,0.0,1589489100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,2020-05-15 05:00:00,4135001,HmiyD2TTLFNqkNe,24.1771058,22.551908466666664,0.0,1589490000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,2020-05-15 05:15:00,4135001,HmiyD2TTLFNqkNe,24.304888,22.979492071428577,0.0,1589490900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,2020-05-15 05:30:00,4135001,HmiyD2TTLFNqkNe,24.328727266666665,23.452380466666668,0.0,1589491800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,2020-05-15 05:45:00,4135001,HmiyD2TTLFNqkNe,24.28921113333333,23.09669193333333,0.0008627212413333,1589492700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,2020-05-15 06:00:00,4135001,HmiyD2TTLFNqkNe,24.088446066666663,22.2067566,0.0058869571866666,1589493600.0,3.585714286,5.1625,5.585714286,5.628571429,5.25,0.0,4.228571429,5.671428571,2.366666667,5.425,3.571428571,4.028571429,4.85,3.6,3.75,5.075,3.7375,5.275,5.275,5.5,3.3625,4.32996031752381,37.14285714,53.5,58.0,58.42857143,54.375,0.0,43.85714286,58.57142857,24.5,56.125,37.0,41.85714286,50.16666667,37.375,38.875,52.625,38.625,54.625,54.625,57.0,34.875,44.86422902523809
25,2020-05-15 06:15:00,4135001,HmiyD2TTLFNqkNe,24.01163526666667,22.35345866666667,0.0222816074666666,1589494500.0,26.8625,30.01428571,30.775,30.5625,30.1,5.9125,30.4375,29.32857143,28.63333333,30.44285714,27.0125,28.85714286,28.95714286,29.67142857,30.47142857,29.25714286,30.08571429,29.84285714,30.18571429,29.08571429,26.84285714,28.25422335619048,278.0,310.5714286,318.625,316.25,311.4285714,61.125,315.0,303.4285714,296.3333333,315.1428571,279.625,298.7142857,300.0,307.1428571,315.4285714,303.0,311.5714286,309.0,312.7142857,301.2857143,277.7142857,292.4810090619048
26,2020-05-15 06:30:00,4135001,HmiyD2TTLFNqkNe,23.976731266666665,22.893282,0.0494097238666666,1589495400.0,60.68571429,69.2,69.8,68.24285714,67.1375,69.42857143,69.02857143,67.625,65.35,69.7375,60.77142857,65.5875,65.95,66.575,68.1375,66.2125,67.475,66.1125,66.775,66.0125,59.55,84.8,626.5714286,713.5,720.0,704.2857143,692.75,716.1428571,712.1428571,697.75,674.3333333,719.25,627.4285714,677.0,680.5,687.0,702.875,683.25,696.125,682.25,688.875,681.25,614.875,873.0
27,2020-05-15 06:45:00,4135001,HmiyD2TTLFNqkNe,24.21899,24.442443933333333,0.0953944536,1589496300.0,119.275,130.1428571,127.4142857,130.4875,129.8857143,134.075,126.6714286,134.6428571,125.75,131.5,117.8125,123.8285714,136.6,123.1142857,126.0857143,126.3714286,125.6857143,128.5142857,130.0142857,123.1571429,113.4571429,125.9625,1224.75,1334.285714,1306.714286,1338.125,1331.857143,1373.875,1298.857143,1380.571429,1290.0,1348.142857,1210.0,1271.428571,1400.0,1264.142857,1293.571429,1296.714286,1289.285714,1317.714286,1332.857143,1264.714286,1166.857143,1292.125
28,2020-05-15 07:00:00,4135001,HmiyD2TTLFNqkNe,24.5373984,27.185652866666665,0.1419404433333333,1589497200.0,170.0142857,195.1,192.45,186.7,188.25,190.3714286,189.9125,186.7,183.3857143,197.0,170.5,183.8375,184.38,182.475,182.8375,184.0125,185.8125,183.625,185.9625,184.075,162.675,182.5857143,1734.571429,1990.375,1963.375,1904.428571,1920.25,1942.142857,1937.375,1904.571429,1870.857143,2009.625,1739.571429,1875.25,1881.2,1861.625,1865.375,1877.125,1895.75,1873.375,1897.125,1877.875,1661.5,1862.571429
29,2020-05-15 07:15:00,4135001,HmiyD2TTLFNqkNe,24.8159595,28.888477857142853,0.1547126757142856,1589498100.0,181.9375,207.2714286,204.9285714,199.5285714,205.7285714,204.7428571,198.4714286,203.5571429,195.6125,210.1714286,183.65,199.6285714,199.4833333,196.5142857,197.2571429,200.6142857,202.1714286,200.5571429,203.2285714,197.5571429,177.8857143,198.225,1856.375,2114.285714,2090.285714,2035.428571,2098.428571,2088.714286,2024.285714,2076.285714,1995.5,2143.714286,1873.5,2036.428571,2034.833333,2004.428571,2012.428571,2046.428571,2062.0,2045.857143,2072.857143,2015.285714,1814.857143,2022.0
30,2020-05-15 07:30:00,4135001,HmiyD2TTLFNqkNe,24.988789866666668,29.6056438,0.1487991533333333,1589499000.0,180.5857143,203.7125,203.05,196.275,198.3625,202.85,201.2,199.6285714,191.4142857,206.85,182.8,193.5125,193.5833333,191.9375,191.2625,193.0375,195.925,194.8571429,198.6,192.825,170.5375,193.1285714,1842.285714,2078.0,2071.25,2002.0,2023.375,2069.125,2052.5,2036.285714,1952.428571,2109.875,1865.142857,1974.0,1974.666667,1958.25,1951.0,1969.25,1998.75,1987.714286,2025.857143,1967.125,1740.125,1970.285714
31,2020-05-15 07:45:00,4135001,HmiyD2TTLFNqkNe,25.21618033333333,29.547110933333336,0.1447934189333333,1589499900.0,184.0625,210.0714286,208.1142857,200.7857143,207.9571429,205.8285714,203.1142857,202.6428571,197.6875,213.4285714,185.3,196.0857143,198.7285714,185.9714286,192.2714286,201.0285714,186.5428571,200.325,201.9375,195.4428571,174.6428571,200.125,1877.875,2142.714286,2122.857143,2048.142857,2121.0,2099.428571,2072.0,2067.285714,2016.75,2176.857143,1890.125,2000.142857,2026.857143,1897.142857,1961.428571,2050.571429,1902.857143,2043.5,2060.125,1993.714286,1783.142857,2041.375
32,2020-05-15 08:00:00,4135001,HmiyD2TTLFNqkNe,25.41951306666667,31.412544733333327,0.2016386213333333,1589500800.0,318.6714286,275.4625,268.625,269.15,315.05,282.675,272.8375,307.5875,273.4428571,276.4625,286.8142857,286.3,311.5142857,293.575,278.1857143,294.3125,313.5375,308.6428571,312.3,279.2625,257.2571429,283.9428571,3246.0,2805.625,2736.125,2741.5,3208.875,2879.625,2779.5,3132.625,2785.285714,2816.25,2921.571429,2916.375,3172.142857,2989.375,2833.714286,2996.875,3193.0,3142.857143,3180.142857,2844.625,2621.0,2891.714286
33,2020-05-15 08:15:00,4135001,HmiyD2TTLFNqkNe,25.95908213333333,35.5287108,0.3457076533333333,1589501700.0,384.8375,447.5,443.9571429,407.1,497.4142857,413.8571429,487.2428571,395.1857143,425.3625,453.1,363.9125,518.9857143,413.02,505.2571429,500.6625,506.8,529.9285714,456.0125,498.5375,486.6285714,440.0625,426.7,3917.5,4560.428571,4523.714286,4146.285714,5073.0,4215.285714,4968.0,4023.428571,4332.875,4617.142857,3702.75,5294.0,4205.8,5152.571429,5105.625,5169.0,5404.714286,4648.125,5082.875,4961.285714,4485.5,4347.25
34,2020-05-15 08:30:00,4135001,HmiyD2TTLFNqkNe,26.430782066666666,40.3180586,0.4053485726666666,1589502600.0,424.1285714,488.75,489.5875,460.675,549.4125,469.2375,496.25,495.4285714,513.1571429,485.35,444.4,523.4125,486.4333333,507.6625,530.2571429,536.425,496.4625,532.9,517.8428571,517.5875,500.3285714,529.9142857,4322.0,4983.625,4991.5,4695.0,5605.625,4783.75,5060.25,5053.285714,5234.428571,4948.375,4529.428571,5338.875,4959.333333,5177.625,5408.428571,5472.5,5063.125,5436.428571,5280.285714,5279.125,5101.285714,5405.285714
35,2020-05-15 08:45:00,4135001,HmiyD2TTLFNqkNe,26.8318298,39.08195373333332,0.3124267953333332,1589503500.0,417.7875,504.3428571,545.7285714,475.3285714,341.2571429,477.3428571,562.6428571,373.0714286,458.25,517.7142857,433.2,354.4571429,338.2,394.9285714,405.675,343.2714286,341.8857143,341.5,344.2625,414.0714286,292.4375,402.7125,4257.125,5141.857143,5567.428571,4845.428571,3473.142857,4865.142857,5739.714286,3797.571429,4670.625,5279.428571,4415.625,3607.285714,3442.571429,4021.714286,4131.5,3493.857143,3478.142857,3475.5,3504.125,4217.428571,2978.75,4101.5
36,2020-05-15 09:00:00,4135001,HmiyD2TTLFNqkNe,27.6209698,45.0092326,0.6231526486666666,1589504400.0,559.2285714,805.325,752.0375,787.6625,722.3,776.7625,613.55,793.775,803.6285714,809.8,668.8571429,777.9375,772.2857143,802.55,821.1285714,722.6,683.7,710.0,701.2571429,822.45,498.4714286,806.0428571,5706.714286,8229.25,7681.875,8048.0,7378.428571,7936.25,6262.375,8110.0,8211.142857,8274.875,6829.428571,7948.0,7889.571429,8200.0,8391.0,7380.571429,6981.875,7251.714286,7161.857143,8404.25,5085.857143,8235.857143
37,2020-05-15 09:15:00,4135001,HmiyD2TTLFNqkNe,27.98836207142857,46.6177065,0.3448840357142857,1589505300.0,394.0125,347.9857143,311.3857143,352.8571429,581.825,362.4571429,293.2285714,466.3142857,406.0571429,333.6428571,376.325,517.6,536.5857143,588.5142857,518.7625,567.8125,688.1857143,556.675,581.2625,422.4714286,0.0,488.8714286,4015.5,3541.0,3170.142857,3592.285714,5938.0,3690.428571,2986.0,4756.0,4134.857143,3395.714286,3834.25,5278.857143,5475.571429,6005.428571,5290.125,5795.0,7028.0,5680.0,5932.0,4303.142857,0.0,4983.714286
38,2020-05-15 09:30:00,4135001,HmiyD2TTLFNqkNe,27.516727866666667,39.136326,0.2492484,1589506200.0,315.8857143,424.1375,374.6375,353.975,350.1428571,363.65,378.975,341.0142857,350.3125,391.9375,323.7,365.4625,333.2714286,364.2142857,365.3571429,349.8714286,371.1142857,338.0714286,344.2571429,367.4625,0.0,343.95,3219.285714,4325.5,3819.375,3608.625,3564.571429,3707.25,3864.625,3475.285714,3568.625,3996.875,3299.428571,3721.375,3395.857143,3706.142857,3719.142857,3561.571429,3776.285714,3443.0,3503.428571,3741.875,0.0,3504.125
39,2020-05-15 09:45:00,4135001,HmiyD2TTLFNqkNe,27.450107666666668,40.93057693333333,0.5412059773333334,1589507100.0,632.3428571,751.2714286,763.2857143,729.1857143,746.9625,746.7714286,772.8,703.3428571,730.2285714,782.8,615.3428571,787.5428571,687.85,704.3875,747.5375,732.5,636.6875,767.7375,691.8,798.8142857,517.05,746.8714286,6454.428571,7680.714286,7804.0,7452.285714,7631.625,7630.571429,7901.285714,7184.714286,7462.714286,8003.857143,6281.0,8049.0,7024.5,7194.75,7639.5,7483.375,6500.0,7844.0,7065.5,8163.857143,5286.5,7631.857143
40,2020-05-15 10:00:00,4135001,HmiyD2TTLFNqkNe,28.632191866666663,52.5477356,0.670675372,1589508000.0,588.775,837.2,722.0,714.275,977.3142857,659.9875,648.275,673.025,831.6875,828.9428571,567.0625,928.4,746.55,922.8,882.7714286,928.9285714,968.2428571,831.5285714,966.7428571,868.6571429,939.4571429,864.175,6008.375,8567.0,7384.625,7301.375,10005.42857,6739.5,6619.25,6873.0,8507.125,8481.142857,5785.125,9506.714286,7627.75,9441.428571,9031.857143,9505.285714,9905.857143,8500.142857,9893.285714,8889.142857,9611.428571,8841.375
41,2020-05-15 10:15:00,4135001,HmiyD2TTLFNqkNe,28.768912733333337,47.633738,0.5722834766666666,1589508900.0,650.0285714,660.1625,581.1,664.5,708.125,687.4571429,625.9142857,769.8428571,742.7571429,615.05,604.3857143,786.9375,878.55,600.675,690.925,874.1625,692.7375,707.6625,602.65,776.375,815.8375,796.1142857,6637.285714,6741.25,5928.857143,6788.857143,7233.25,7024.857143,6390.0,7869.857143,7596.428571,6276.875,6173.285714,8047.5,8989.0,6130.125,7055.5,8947.125,7079.0,7232.75,6152.5,7940.0,8342.25,8140.0
42,2020-05-15 10:30:00,4135001,HmiyD2TTLFNqkNe,29.35144260000001,49.249723266666656,0.4551483833333333,1589509800.0,431.875,548.2285714,521.6,479.8875,589.2571429,484.875,507.4,472.7571429,606.7875,515.5714286,435.7875,715.6571429,493.74,741.6857143,753.6714286,643.7571429,630.7142857,566.4571429,600.5,688.1428571,634.6142857,585.625,4399.75,5592.714286,5319.857143,4893.0,6013.285714,4944.0,5174.285714,4820.428571,6197.875,5257.571429,4439.875,7315.714286,5035.6,7577.428571,7707.571429,6573.285714,6439.0,5780.857143,6128.714286,7030.857143,6484.714286,5977.25
43,2020-05-15 10:45:00,4135001,HmiyD2TTLFNqkNe,28.854707866666665,44.048325600000005,0.3619616539999999,1589510700.0,428.2285714,480.05,490.3875,452.0142857,525.6125,470.4428571,478.3375,477.3857143,473.4,486.55,426.4285714,514.7625,453.32,608.1125,513.8,489.6625,667.2,530.8375,601.6125,497.05,528.1625,498.2714286,4360.571429,4895.125,4999.75,4605.428571,5362.5,4794.714286,4875.0,4868.142857,4825.714286,4962.0,4342.428571,5251.375,4621.0,6211.875,5240.375,4994.625,6817.5,5415.125,6141.75,5068.625,5388.375,5081.142857
44,2020-05-15 11:00:00,4135001,HmiyD2TTLFNqkNe,29.410819333333336,47.68545339999999,0.6365608813333332,1589511600.0,668.725,804.9,717.8714286,756.7714286,1001.385714,759.7857143,692.8,846.3142857,779.3375,751.1714286,696.1375,1010.628571,857.02,987.3714286,1039.528571,941.3857143,1023.128571,844.6428571,937.3428571,974.4714286,1004.314286,841.525,6829.5,8230.428571,7337.428571,7736.571429,10257.85714,7767.0,7080.428571,8656.428571,7970.875,7679.0,7113.625,10353.0,8766.0,10114.57143,10648.85714,9636.285714,10481.14286,8641.428571,9592.571429,9982.0,10284.28571,8608.75
45,2020-05-15 11:15:00,4135001,HmiyD2TTLFNqkNe,30.21606228571428,50.006988571428565,0.5857872135714286,1589512500.0,584.7857143,595.925,573.425,597.9,851.3375,601.6875,545.65,630.5428571,629.4428571,584.65,578.2571429,828.3625,652.5333333,754.05,788.2375,750.875,909.3125,819.0375,1039.7625,805.55,842.275,720.1142857,5969.0,6082.375,5851.75,6103.25,8710.25,6141.75,5567.375,6437.857143,6429.142857,5966.875,5902.428571,8474.625,6663.333333,7711.375,8062.625,7676.25,9303.75,8375.375,10653.625,8240.0,8617.5,7360.714286
46,2020-05-15 11:30:00,4135001,HmiyD2TTLFNqkNe,30.2870728,49.8413636,0.5570693833333333,1589513400.0,609.8625,724.4428571,803.6714286,716.9285714,633.8571429,759.2142857,840.0857143,676.0714286,712.775,790.2,719.0625,690.7571429,568.5714286,757.5714286,752.6428571,656.5714286,682.4428571,593.8142857,547.4,704.1142857,646.2142857,621.0125,6226.125,7405.285714,8226.857143,7328.0,6471.285714,7761.142857,8600.571429,6904.571429,7285.125,8083.857143,7353.125,7060.285714,5802.142857,7745.0,7697.0,6705.285714,6970.571429,6061.428571,5585.571429,7197.0,6598.428571,6340.5
47,2020-05-15 11:45:00,4135001,HmiyD2TTLFNqkNe,30.811049333333333,47.8363832,0.4679868693333333,1589514300.0,920.0428571,778.4875,855.275,747.9125,844.7375,812.6625,837.3625,891.1125,686.2142857,827.575,821.2285714,620.725,780.2571429,585.3125,579.9571429,663.075,559.0375,855.9,828.9,643.1,589.0857143,673.6285714,9420.285714,7959.0,8749.375,7643.625,8642.875,8312.0,8566.0,9124.625,7008.0,8465.375,8394.428571,6336.375,7978.857143,5973.5,5918.857143,6771.375,5704.375,8761.428571,8481.285714,6566.125,6012.0,6878.428571
48,2020-05-15 12:00:00,4135001,HmiyD2TTLFNqkNe,31.305375066666663,49.183583533333326,0.5149625866666667,1589515200.0,805.1875,686.1142857,626.8714286,676.5428571,607.4428571,690.1714286,680.6428571,782.1428571,775.775,671.0285714,778.7875,689.1714286,843.2333333,600.1857143,640.8375,622.3,588.9857143,674.325,650.7,680.3,673.6875,806.375,8232.5,7013.142857,6402.571429,6910.714286,6201.714286,7050.857143,6951.428571,7996.428571,7931.5,6857.857143,7961.875,7039.285714,8629.0,6126.142857,6543.125,6353.428571,6011.428571,6887.5,6646.125,6948.571429,6880.875,8245.625
49,2020-05-15 12:15:00,4135001,HmiyD2TTLFNqkNe,31.50729773333333,49.84449266666666,0.7878660286666666,1589516100.0,1030.285714,887.825,819.0125,955.45,889.65,1043.475,903.7625,1066.885714,1000.342857,881.9375,916.2142857,973.05,966.1,893.175,920.8714286,927.275,769.3875,966.3142857,960.6714286,939.475,773.8571429,992.0,10546.57143,9083.25,8377.25,9782.75,9099.5,10685.5,9248.0,10926.71429,10243.0,9022.75,9371.571429,9962.25,9892.666667,9142.75,9427.571429,9485.625,7864.75,9891.0,9834.142857,9616.5,7911.142857,10154.14286
