,DATE_TIME,PLANT_ID,SOURCE_KEY,AMBIENT_TEMPERATURE,MODULE_TEMPERATURE,IRRADIATION,time,AC_0,AC_1,AC_2,AC_3,AC_4,AC_5,AC_6,AC_7,AC_8,AC_9,AC_10,AC_11,AC_12,AC_13,AC_14,AC_15,AC_16,AC_17,AC_18,AC_19,AC_20,AC_21,DC_0,DC_1,DC_2,DC_3,DC_4,DC_5,DC_6,DC_7,DC_8,DC_9,DC_10,DC_11,DC_12,DC_13,DC_14,DC_15,DC_16,DC_17,DC_18,DC_19,DC_20,DC_21
13,2020-05-15 03:15:00,4136001,iq8k7ZNt4Mwm3w0,26.15870973333333,24.595197433333333,0.0,1589483700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,2020-05-15 03:30:00,4136001,iq8k7ZNt4Mwm3w0,26.078499333333333,24.801314366666663,0.0,1589484600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,2020-05-15 03:45:00,4136001,iq8k7ZNt4Mwm3w0,26.00130396551724,24.60781744827586,0.0,1589485500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,2020-05-15 04:00:00,4136001,iq8k7ZNt4Mwm3w0,25.6972106,24.626179,0.0,1589486400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,2020-05-15 04:15:00,4136001,iq8k7ZNt4Mwm3w0,25.6277024137931,24.773145068965515,0.0,1589487300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,2020-05-15 04:30:00,4136001,iq8k7ZNt4Mwm3w0,25.482045785714284,24.796690750000003,0.0,1589488200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,2020-05-15 04:45:00,4136001,iq8k7ZNt4Mwm3w0,25.23093168965517,24.43690427586207,0.0,1589489100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,2020-05-15 05:00:00,4136001,iq8k7ZNt4Mwm3w0,25.1175986,24.104579633333337,0.0,1589490000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,2020-05-15 05:15:00,4136001,iq8k7ZNt4Mwm3w0,25.0918621,23.897232,0.0,1589490900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,2020-05-15 05:30:00,4136001,iq8k7ZNt4Mwm3w0,24.916967827586213,23.83947131034483,0.0,1589491800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,2020-05-15 05:45:00,4136001,iq8k7ZNt4Mwm3w0,24.741273799999995,23.7866618,0.002838054505,1589492700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,2020-05-15 06:00:00,4136001,iq8k7ZNt4Mwm3w0,24.74278656666667,24.07722983333333,0.0129619781466666,1589493600.0,14.86,14.246666666666668,14.84,14.44,14.633333333333338,15.02,14.673333333333336,14.586666666666668,14.453333333333337,13.993333333333334,15.159999999999997,11.013333333333332,14.679999999999998,15.213333333333331,15.9,16.03333333333333,14.446666666666664,14.86,14.546666666666669,15.133333333333333,14.600000000000003,13.1,15.406666666666665,14.773333333333332,15.38,14.973333333333334,15.16,15.566666666666665,15.179999999999998,15.1,14.98666666666667,14.506666666666668,15.713333333333328,11.420000000000002,15.206666666666669,15.746666666666668,16.466666666666665,16.62666666666667,14.966666666666669,15.393333333333333,15.066666666666665,15.653333333333334,15.113333333333332,13.586666666666664
25,2020-05-15 06:15:00,4136001,iq8k7ZNt4Mwm3w0,24.76391089655172,24.356189448275863,0.0210376687241379,1589494500.0,26.493333333333336,24.35333333333333,26.50666666666667,23.79285714285714,26.293333333333333,25.32857142857143,25.564285714285717,27.613333333333337,25.92,25.33333333333333,27.01333333333333,20.278571428571425,26.26,27.15333333333333,26.88,26.486666666666665,26.63333333333333,25.9,25.4,26.88666666666667,25.87333333333333,25.01333333333333,27.433333333333334,25.206666666666667,27.446666666666665,24.642857142857142,27.22,26.228571428571435,26.464285714285715,28.606666666666666,26.846666666666668,26.24666666666667,27.98,21.007142857142856,27.17333333333333,28.113333333333333,27.846666666666668,27.41333333333333,27.59333333333333,26.82142857142857,26.328571428571426,27.853333333333335,26.786666666666665,25.92
26,2020-05-15 06:30:00,4136001,iq8k7ZNt4Mwm3w0,24.7863229,24.548886100000004,0.042435399,1589495400.0,57.02857142857143,53.614285714285714,58.43571428571429,50.3,60.42666666666666,57.3,56.900000000000006,57.24285714285715,59.46666666666666,54.32142857142857,58.092857142857135,43.086666666666666,55.72142857142857,59.47857142857142,61.29333333333333,58.92857142857142,56.692857142857136,57.273333333333326,56.91333333333333,58.1,59.15333333333333,53.785714285714285,58.885714285714286,55.37857142857143,60.342857142857135,51.98,62.36666666666666,59.153333333333336,58.78,59.11428571428572,61.400000000000006,56.114285714285714,59.99285714285714,44.553333333333335,57.52857142857143,61.400000000000006,63.25999999999999,60.85714285714285,58.54285714285714,59.15333333333333,58.773333333333326,59.957142857142856,61.1,55.57142857142857
27,2020-05-15 06:45:00,4136001,iq8k7ZNt4Mwm3w0,25.04824510344827,25.746662,0.1034958783448276,1589496300.0,154.48666666666668,145.60666666666668,158.36666666666665,138.15333333333334,161.0857142857143,160.79333333333338,158.73333333333332,153.57333333333332,159.32857142857145,146.31999999999996,155.83333333333331,118.62666666666668,151.66666666666669,161.42666666666665,163.32857142857142,156.76000000000002,153.04666666666668,159.30000000000004,158.42,157.5,157.1357142857143,144.16666666666669,158.01333333333335,149.04000000000002,161.91333333333333,141.47333333333333,164.67857142857142,164.40666666666664,162.29999999999998,157.05333333333334,162.89285714285714,149.70666666666668,159.36666666666667,121.82666666666668,155.1533333333333,165.06,166.97857142857143,160.32,156.58,162.88666666666666,161.9933333333333,160.96666666666664,160.70714285714286,147.58
28,2020-05-15 07:00:00,4136001,iq8k7ZNt4Mwm3w0,25.6732025,28.67470703333333,0.1994504836666666,1589497200.0,308.34000000000003,286.89333333333326,307.0333333333333,280.68,304.96000000000004,309.4266666666666,304.99333333333334,308.56666666666666,301.3533333333333,294.8533333333334,310.16666666666663,241.93333333333337,305.96666666666664,316.3066666666667,308.5999999999999,310.94,307.32666666666665,308.21333333333325,302.2799999999999,311.14666666666665,296.14000000000004,288.26000000000005,313.83333333333326,292.16,312.4933333333333,285.9,310.38666666666666,314.90666666666664,310.45333333333326,314.06,306.74,300.17999999999995,315.69999999999993,246.70666666666665,311.4133333333333,321.92,314.08000000000004,316.48,312.8,313.7,307.6933333333333,316.6333333333333,301.43333333333334,293.58
29,2020-05-15 07:15:00,4136001,iq8k7ZNt4Mwm3w0,26.076818,30.72550493103449,0.317665025862069,1589498100.0,386.72,357.9866666666666,379.0866666666667,355.18,375.8466666666666,378.62,374.3133333333333,385.0066666666667,370.66666666666663,370.69333333333327,388.50666666666666,306.7933333333334,386.65333333333336,393.0466666666666,378.7466666666666,393.19333333333327,387.98666666666657,379.17333333333335,369.38666666666666,388.68666666666667,365.6933333333334,362.46,393.55999999999995,364.21333333333325,385.77333333333337,361.3466666666666,382.48,385.2866666666666,380.8866666666667,391.8133333333333,377.17333333333335,377.19333333333327,395.39333333333326,312.2466666666668,393.5,400.02,385.42,400.2000000000001,394.8466666666666,385.8666666666666,375.86,395.7066666666667,372.0866666666666,368.76666666666654
30,2020-05-15 07:30:00,4136001,iq8k7ZNt4Mwm3w0,26.424239066666665,32.206803566666665,0.3829133633333333,1589499000.0,464.88666666666666,432.4733333333333,459.58,423.98,456.62,456.65,452.75714285714287,463.29333333333335,450.6133333333333,445.0199999999999,467.08,364.48666666666657,461.8399999999999,474.9,459.20666666666665,470.9933333333333,464.16,455.91428571428565,446.5071428571428,468.4066666666666,445.1666666666666,435.46,473.86666666666673,440.57333333333327,468.3933333333334,431.7866666666668,465.3733333333333,465.3857142857143,461.4071428571429,472.23333333333335,459.1666666666666,453.4466666666667,476.0933333333333,370.85333333333335,470.72,484.14666666666653,467.9933333333334,480.1466666666667,473.12666666666667,464.62142857142845,454.9714285714285,477.8133333333333,453.6,443.6133333333333
31,2020-05-15 07:45:00,4136001,iq8k7ZNt4Mwm3w0,27.12028751724138,34.59156220689654,0.4482866631034482,1589499900.0,552.8285714285713,513.8357142857143,546.8571428571429,502.25000000000006,548.6999999999999,544.92,540.7266666666667,550.9214285714286,541.1533333333334,528.36,555.9000000000002,431.8785714285714,547.24,564.6357142857141,549.6733333333333,558.1428571428572,549.6066666666667,543.6666666666665,533.2333333333336,555.2357142857143,535.4466666666667,518.1133333333332,564.0857142857143,524.1857142857142,557.9642857142858,512.3214285714286,559.8333333333334,555.9866666666667,551.6933333333333,562.1285714285714,552.1466666666666,539.0466666666665,567.2142857142858,439.72857142857146,558.3666666666668,576.1714285714287,560.8533333333332,569.5214285714286,560.78,554.7,544.0266666666665,566.65,546.2733333333333,528.5533333333335
32,2020-05-15 08:00:00,4136001,iq8k7ZNt4Mwm3w0,27.678970266666667,35.705856366666666,0.4550275753333332,1589500800.0,569.4066666666665,524.0866666666666,557.16,515.8266666666667,566.5785714285713,558.9733333333334,553.4333333333332,566.3533333333335,557.9571428571428,542.3785714285715,574.5333333333333,444.91333333333336,560.5071428571428,577.1666666666667,568.6785714285716,575.0666666666667,565.0357142857142,558.1933333333335,548.38,567.86,551.4000000000001,528.9214285714286,581.0533333333332,534.6733333333334,568.5333333333333,526.24,578.1714285714286,570.3733333333333,564.6999999999999,577.9200000000001,569.3571428571429,553.3785714285714,586.3066666666667,453.26666666666665,571.9357142857143,588.9933333333332,580.3,586.8599999999999,576.5928571428572,569.5466666666667,559.5333333333333,579.5866666666666,562.6142857142858,539.6285714285714
33,2020-05-15 08:15:00,4136001,iq8k7ZNt4Mwm3w0,27.953492333333333,36.78689773333334,0.509315263,1589501700.0,650.5400000000002,599.28,635.4333333333332,590.0266666666668,644.0600000000001,636.7333333333336,630.5933333333334,646.2933333333332,634.4733333333332,616.6866666666668,655.7466666666667,508.68,593.46,658.8066666666666,645.3800000000001,657.6466666666666,641.7666666666668,634.3066666666667,624.8733333333333,648.8733333333332,628.0533333333334,602.8333333333333,664.14,611.64,648.6600000000001,602.1400000000001,657.4933333333331,649.9866666666666,643.7133333333333,659.7733333333334,647.68,629.4733333333335,669.48,518.9133333333334,605.8266666666667,672.5999999999999,658.86,671.4333333333334,655.1400000000001,647.5,637.8399999999999,662.6066666666667,641.1133333333332,615.2666666666667
34,2020-05-15 08:30:00,4136001,iq8k7ZNt4Mwm3w0,28.526214655172414,38.617749482758605,0.5709116793103447,1589502600.0,741.2266666666667,683.5933333333334,725.2333333333331,669.7866666666665,737.8933333333332,726.9400000000002,719.6933333333334,737.44,725.56,702.5466666666665,745.9000000000002,577.0333333333332,722.1866666666666,751.3733333333333,735.7933333333333,746.9266666666667,728.5200000000001,724.2199999999998,714.4666666666666,741.3399999999998,673.5200000000001,687.2400000000001,757.0866666666667,697.9866666666667,740.6933333333334,683.8533333333334,753.6733333333334,742.4466666666666,735.0266666666665,753.2133333333331,741.02,717.42,761.8800000000001,588.8533333333332,737.5466666666665,767.5066666666668,751.5200000000001,762.9266666666667,744.0799999999998,739.6466666666665,729.6266666666669,757.4000000000002,687.8666666666667,701.7399999999999
35,2020-05-15 08:45:00,4136001,iq8k7ZNt4Mwm3w0,29.319021466666655,40.738035900000014,0.6253999813333333,1589503500.0,822.7533333333334,753.692857142857,796.9357142857142,743.7733333333333,815.1733333333334,795.1714285714285,788.4714285714285,815.7933333333334,800.1866666666667,779.4666666666664,825.1666666666665,642.3666666666667,800.1200000000001,825.8714285714286,807.6666666666665,829.2399999999999,807.48,793.7785714285714,781.9714285714285,817.2785714285714,795.1666666666665,761.9866666666669,840.7533333333333,769.8642857142858,814.2428571428571,759.7066666666667,832.9333333333332,812.4214285714285,805.5357142857142,833.6,817.5733333333332,796.3199999999998,843.2133333333331,655.7466666666667,817.5133333333331,843.9357142857142,825.2600000000001,847.4,825.0733333333335,810.9857142857143,798.8857142857142,835.3571428571428,812.42,778.3866666666665
36,2020-05-15 09:00:00,4136001,iq8k7ZNt4Mwm3w0,29.572043620689648,41.47150403448277,0.6542055951724136,1589504400.0,864.72,791.66,836.2933333333334,781.6,861.2466666666666,835.7933333333333,829.1266666666666,858.4,844.5799999999998,819.2400000000001,868.0666666666667,673.8933333333334,840.52,867.5333333333333,853.1400000000001,870.6666666666665,846.9733333333331,831.94,822.5266666666665,856.74,840.7,800.6333333333333,883.8266666666667,808.82,854.6266666666669,798.48,880.2733333333334,854.1000000000001,847.2866666666669,877.3199999999998,863.1533333333334,837.126666666667,887.2600000000001,688.0733333333333,858.9933333333332,886.74,871.92,889.9466666666666,865.6066666666666,850.1666666666665,840.5,875.9133333333333,859.1666666666665,818.0333333333334
37,2020-05-15 09:15:00,4136001,iq8k7ZNt4Mwm3w0,30.09140723333333,43.4653736,0.7024373413333334,1589505300.0,930.2142857142859,856.26,903.4266666666668,842.8600000000001,934.86,903.8866666666665,896.2333333333332,922.8357142857144,916.92,884.6133333333332,936.2785714285712,727.3733333333333,905.6933333333332,937.5066666666664,925.2,937.1,912.9533333333331,885.2933333333333,890.78,925.9866666666666,911.5866666666666,866.76,951.1,875.1133333333332,923.5866666666668,861.3733333333331,955.8866666666665,924.0333333333332,916.2,943.5285714285714,937.46,904.2533333333334,957.3214285714287,742.88,925.94,958.5866666666666,945.9333333333333,958.1571428571427,933.36,904.9666666666666,910.58,947.1066666666666,931.96,885.9266666666665
38,2020-05-15 09:30:00,4136001,iq8k7ZNt4Mwm3w0,30.638658379310343,44.1451964137931,0.7566826427586206,1589506200.0,1003.1333333333332,549.2466666666667,970.7333333333331,256.0285714285714,1002.9428571428572,974.8733333333331,967.4933333333331,996.9,982.8428571428573,952.3857142857144,1006.0266666666666,165.60000000000002,973.5428571428571,1010.22,988.9071428571427,1011.4,982.95,956.7,958.9866666666665,999.64,977.7571428571428,864.4571428571428,1026.0600000000002,561.5266666666665,992.7533333333331,261.72857142857146,1025.8785714285714,997.0066666666669,989.4266666666668,1019.6533333333332,1005.2,973.8785714285711,1029.0466666666669,169.17142857142858,995.6357142857144,1033.36,1011.4285714285716,1034.5666666666668,1005.3142857142856,978.3266666666666,980.6866666666668,1022.8733333333332,999.9857142857143,883.8785714285715
39,2020-05-15 09:45:00,4136001,iq8k7ZNt4Mwm3w0,31.375120033333328,45.71952399999999,0.799745994,1589507100.0,1061.9333333333336,0.0,1024.6333333333332,0.0,1058.16,1023.4142857142856,1017.1428571428572,1053.0333333333333,1037.4000000000003,1006.22,1065.1533333333334,0.0,1029.8133333333333,1065.513333333333,1041.3733333333334,1068.2599999999998,1037.3133333333333,941.307142857143,1008.2142857142858,1055.5333333333333,1033.3133333333333,0.0,1086.5599999999995,0.0,1048.18,0.0,1082.6799999999998,1046.9071428571426,1040.4785714285715,1077.4066666666663,1061.3066666666666,1029.2533333333336,1089.8733333333337,0.0,1053.5,1090.2666666666669,1065.3933333333337,1093.0866666666666,1061.2199999999998,962.8714285714286,1031.3071428571427,1081.7666666666669,1057.1066666666668,0.0
40,2020-05-15 10:00:00,4136001,iq8k7ZNt4Mwm3w0,31.89209383333333,46.13117390000001,0.828095938,1589508000.0,71.25333333333333,0.0,1062.8285714285714,0.0,1102.8666666666668,1059.7933333333333,1053.3000000000002,1090.5000000000002,1081.3733333333332,1041.9066666666668,953.4666666666668,0.0,1064.6466666666668,1104.5571428571427,1084.3266666666666,1106.0733333333333,1071.8466666666668,1051.6999999999998,972.8133333333332,1092.0571428571427,1077.4999999999998,0.0,72.90666666666665,0.0,1087.4857142857145,0.0,1129.4733333333336,1084.3733333333332,1077.6733333333334,1116.513333333333,1106.6466666666663,1065.96,976.24,0.0,1089.3533333333332,1131.2642857142855,1109.6999999999998,1132.84,1096.753333333333,1076.0266666666666,995.2866666666665,1119.6571428571428,1102.5666666666664,0.0
41,2020-05-15 10:15:00,4136001,iq8k7ZNt4Mwm3w0,32.43747986206897,47.143508275862075,0.8748338506896551,1589508900.0,0.0,0.0,1120.7333333333336,0.0,1161.72,1120.7266666666665,1114.4466666666665,1152.4733333333334,1139.006666666667,1101.6933333333334,0.0,0.0,1126.0,1163.06,1139.5533333333335,1168.8066666666664,1135.3333333333337,1112.5733333333335,0.0,1150.0333333333333,1135.3533333333332,0.0,0.0,0.0,1147.9333333333332,0.0,1191.5,1147.92,1141.3,1182.0333333333333,1167.493333333333,1127.9533333333334,0.0,0.0,1153.26,1192.8733333333334,1168.3066666666668,1198.7733333333335,1163.5733333333333,1139.3066666666668,0.0,1179.5266666666666,1163.5,0.0
42,2020-05-15 10:30:00,4136001,iq8k7ZNt4Mwm3w0,33.07413526666666,48.6802898,0.9080560733333332,1589509800.0,0.0,0.0,1157.26,0.0,1201.5933333333332,1158.7133333333334,1153.5533333333335,1191.1466666666668,1176.5,1139.76,0.0,0.0,1163.4399999999998,1203.4999999999998,1176.6,1208.22,1174.2066666666667,1150.4866666666665,0.0,1191.9733333333331,1175.5333333333333,0.0,0.0,0.0,1186.926666666667,0.0,1232.3866666666668,1188.4199999999998,1183.1266666666668,1221.6999999999996,1206.6733333333332,1168.8133333333335,0.0,0.0,1193.2799999999995,1234.3466666666664,1206.7733333333333,1239.2,1204.3066666666666,1179.84,0.0,1222.54,1205.6666666666667,0.0
